uh	29/-96	0.0705765407554672	0.20273135148859142	1006	0
taurus	29/-96	0.078125	0.5393831393571067	64	0
factory	41/-88	0.04365079365079365	0.27863704229155956	504	0
look	40/-74	0.04030955585464334	3.7025085485685465e-06	14860	0
gets	40/-74	0.027413127413127413	3.7025085485685465e-06	5180	0
décembre	45/-74	0.5333333333333333	1.0594357749870813	15	0
anyone	40/-74	0.02406934664908688	3.7025085485685465e-06	35647	0
satisfaction	40/-74	0.06779661016949153	0.5292429965677083	59	0
naked	40/-74	0.048672566371681415	0.2853576039016823	452	0
love	40/-74	0.03573190221573309	3.7025085485685465e-06	50683	0
improve	37/-86	0.18359375	0.6028499408679879	256	0
maureen	40/-74	0.25	1.0221547912564017	12	0
well	40/-74	0.03473477406679764	3.7025085485685465e-06	12725	0
apply	42/-72	0.024830448801096985	3.7025085485685465e-06	26983	0
isn’t	40/-74	0.03331556503198294	4.4813625231022035e-06	3752	0
check	40/-74	0.03166265060240964	3.7025085485685465e-06	20750	0
hell	32/-84	0.03386627906976744	3.7025085485685465e-06	6880	0
uva	38/-79	0.20454545454545456	0.4824478883799023	396	0
wat	38/-91	0.07575757575757576	0.3831555585258166	264	0
target…	44/-94	0.13333333333333333	0.7892744566079182	15	0
can’t	29/-96	0.029936558287073752	3.7025085485685465e-06	20176	0
customerservice	40/-74	0.030477285796434734	3.7025085485685465e-06	5217	0
'ed	29/-91	0.25	1.0150395868686348	4	0
page	40/-74	0.035256410256410256	0.10062272047949332	1248	0
oficial	40/-74	0.15789473684210525	0.649957071857651	57	0
deserves	38/-86	0.05084097859327217	0.06786704333302158	2616	0
fl	27/-83	0.15116772823779193	0.08825015804875212	9420	0
été	45/-74	0.38461538461538464	0.9002662101289362	26	0
drink	34/-119	0.03367543296985247	3.7025085485685465e-06	3118	0
knows	40/-74	0.04144486692015209	0.02509642719114005	2630	0
foto	25/-101	0.16059957173447537	0.4509249197969155	467	0
sinbinvegas	36/-116	0.375	1.0097476164804606	8	0
guy	40/-74	0.035468501852832186	3.7025085485685465e-06	7556	0
austin	30/-98	0.6621026894865526	0.5002963954968914	2045	0
engineering	34/-87	0.04600267976775346	0.06507993114293807	2239	0
minutes	40/-74	0.035686974254397145	3.7025085485685465e-06	3923	0
rhino	43/-117	0.19230769230769232	0.7653107760794741	26	0
aged	41/-88	0.03773584905660377	0.23405127966114259	424	0
haute	39/-88	0.6923076923076923	1.053758472675582	26	0
okay	40/-74	0.028922631959508314	3.7025085485685465e-06	5532	0
civilized	37/-77	0.058823529411764705	0.6295475787205096	34	0
throwing	34/-119	0.03135593220338983	0.08567934748461249	1180	0
pissing	29/-99	0.03271028037383177	0.2978946368625829	214	0
stopped	40/-74	0.04481998530492285	0.09310611272784795	1361	0
craigrsawyer	42/-72	0.23529411764705882	0.8322389936180091	17	0
ann	42/-84	0.30845771144278605	0.5264526961970949	402	0
af	29/-96	0.04461041582559548	3.7025085485685465e-06	4954	0
cars	33/-118	0.033112582781456956	0.1407710121641015	755	0
question	40/-74	0.04132935662547933	0.01690491676027234	2347	0
album	40/-74	0.06771766391974203	0.08668297311229037	2791	0
osceola	28/-82	0.2894736842105263	0.7992285921226415	38	0
butter	40/-74	0.04816955684007707	0.2367101718329198	519	0
match	40/-74	0.03808752025931929	0.08922776794739225	1234	0
t…	40/-74	0.03759597564204395	3.7025085485685465e-06	3777	0
usual	40/-74	0.043795620437956206	0.22659881309336405	548	0
slutty	31/-101	0.13157894736842105	0.8512945680237116	38	0
unique	40/-74	0.060126582278481014	0.3367106624501733	316	0
awesome	40/-74	0.039991063449508486	4.416430866495028e-06	4476	0
show	40/-74	0.05090199902486592	3.7025085485685465e-06	10255	0
little	40/-74	0.03741746148202495	3.7025085485685465e-06	10904	0
hockey	42/-72	0.04946996466431095	0.1764119376075109	1132	0
alone	40/-74	0.035744441317196736	3.7025085485685465e-06	3553	0
country	40/-74	0.034289092521430684	3.7025085485685465e-06	3383	0
qb	42/-84	0.05906637027627818	0.06768825154543988	3149	0
absolute	40/-74	0.03452243958573072	0.1412959835324084	869	0
what's	34/-119	0.039637058261700095	0.039381494089861226	2094	0
rangers	40/-74	0.2583732057416268	0.5743769567776165	209	0
let’s	40/-74	0.028689831048772714	3.7025085485685465e-06	6274	0
wrong	40/-74	0.03515973585579154	3.7025085485685465e-06	5603	0
proven	40/-74	0.04455445544554455	0.3575556546075965	202	0
model	40/-74	0.08577878103837472	0.2414970230672083	886	0
lew	40/-75	0.25	1.0381722400595021	8	0
bumble	34/-119	0.09302325581395349	0.6539428492358763	43	0
home	40/-74	0.032690421706440015	3.7025085485685465e-06	18354	0
girl's	41/-78	0.05128205128205128	0.5592480326511884	39	0
cafe	40/-74	0.06155632984901278	0.19402562743292268	861	0
punter	41/-94	0.047619047619047616	0.36510093774068414	231	0
mergeso	39/-78	0.5714285714285714	1.118288238260297	7	0
preach	32/-84	0.03056768558951965	0.1984649599165657	458	0
centennial	39/-105	0.3132530120481928	0.629292293799338	166	0
maplewood	44/-94	0.4666666666666667	0.8293795719729812	60	0
amazing	40/-74	0.04529106167576928	3.7025085485685465e-06	7507	0
supergirl	40/-75	0.08	0.6866469589394143	25	0
member	40/-74	0.029709655638082377	3.7025085485685465e-06	2962	0
wonderful	40/-74	0.05040580948312687	0.055651882891947405	2341	0
isn't	34/-119	0.031574199368516014	3.7025085485685465e-06	2217	0
dream…	41/-78	0.07692307692307693	0.7250173312000247	13	0
guys	34/-119	0.03624652690073251	3.7025085485685465e-06	7918	0
