ga	33/-85	0.3909382518043304	0.39554280918885143	2494	0
question	40/-74	0.04799301919720768	0.15166430046174645	1146	0
namas	25/-101	0.6666666666666666	4.999994125689591	3	0
de	25/-101	0.1957594589654542	0.08174772385685924	10942	0
bitch	29/-96	0.04463183874948581	3.7025085485685465e-06	4862	1
dump	40/-74	0.07	0.48725467463982364	100	0
warmer	40/-74	0.07692307692307693	0.58307171229862	52	0
satisfaction	40/-74	0.07142857142857142	0.6564408024130136	28	0
grandma	34/-119	0.024363233665559248	0.08070904505413555	903	5
still	40/-74	0.035444699704627505	3.7025085485685465e-06	12188	3
emu	41/-100	0.2727272727272727	1.0294842438031133	11	0
yard	33/-87	0.05354330708661417	0.17366538869252646	1270	8
oh	39/-85	0.09061596619968867	0.010989847597796473	8994	0
saturday	40/-74	0.045596258768511304	0.04644802715229953	2566	0
lions	42/-84	0.15865384615384615	0.5018029274875677	208	0
drone	40/-75	0.04597701149425287	0.46618134469441325	87	0
national	38/-78	0.07114228456913828	0.21623954577889778	998	0
sinbinvegas	36/-116	0.3333333333333333	1.048801901798149	6	0
sharing	43/-80	0.08189655172413793	0.32101379073127995	464	0
strong	40/-74	0.030303030303030304	0.09578970110958818	990	0
don’t	40/-74	0.035925496048195435	3.7025085485685465e-06	18093	12
steady	39/-122	0.3762135922330097	0.5631035417770432	412	0
click	42/-72	0.023864263380540738	3.7025085485685465e-06	21748	0
dressing	33/-85	0.06	0.3685230962384308	250	0
doubletree	34/-119	0.1875	0.8946897959108531	16	0
ca	34/-119	0.17478632478632478	0.11116255774675303	9360	0
english	37/-123	0.03536977491961415	0.27864493416683905	311	0
page	34/-119	0.032948929159802305	0.1857709667918064	607	0
heyarnold	40/-75	0.23030303030303031	0.6310418161875224	165	0
bestfriend	29/-96	0.054313099041533544	0.35434495375807795	313	0
technician	29/-96	0.029930928626247123	0.0829179895597513	1303	5
pittsburgh	40/-80	0.4195323246217332	0.5261241299121279	727	0
cool	40/-74	0.04223107569721116	0.0378108897596613	2510	0
makeup	34/-119	0.040100250626566414	0.1759127375604664	798	0
pls	40/-74	0.040183696900114814	0.17869841007857132	871	0
hollywood	34/-119	0.47731755424063116	0.5913954600417529	507	0
he’s	40/-74	0.04093567251461988	0.02800551096164518	2736	1
twitter	40/-74	0.039989264626945784	3.7025085485685465e-06	3726	0
behave	33/-85	0.07317073170731707	0.6037558332265819	41	0
tissue	40/-74	0.10344827586206896	0.6861668573462011	29	0
uh	29/-96	0.09240246406570841	0.3285873712148517	487	0
things	40/-74	0.04075173095944609	3.7025085485685465e-06	5055	0
locally	38/-91	0.05555555555555555	0.5916181440732483	36	0
canton	40/-83	0.2717391304347826	0.7302233764857934	184	0
create	40/-74	0.0572289156626506	0.32751360445848776	332	0
tennessee	35/-86	0.2360248447204969	0.502702606816165	483	0
factory	41/-88	0.07865168539325842	0.3840460625917792	267	2
drinking	41/-82	0.022086087377075608	3.7025085485685465e-06	6203	29
mrscarm	32/-111	0.7272727272727273	1.1467254435189562	22	0
i'm	40/-74	0.043440934065934064	3.401941969503354e-06	23296	5
get	40/-74	0.032003222008798564	3.7025085485685465e-06	32278	12
ouch	40/-74	0.049689440993788817	0.37872164826976346	161	0
bfs	47/-123	0.1	0.7744163751727072	20	0
idiot	40/-74	0.059113300492610835	0.23148308297588469	609	3
near	40/-80	0.3082408874801902	0.40082154313258406	1262	0
broomall	39/-76	0.9090909090909091	4.9999940530066365	11	0
night	40/-74	0.03799615515096687	3.7025085485685465e-06	8843	0
reason	40/-74	0.03438713255684969	0.06399752247941344	1803	2
nottingham	41/-88	0.72	1.1231100022942837	25	0
bu…	40/-74	0.061068702290076333	0.4389507140981972	131	0
arkansas	34/-93	0.23925667828106853	0.41260010397161007	861	0
handle	34/-119	0.02722323049001815	0.17221410849359373	551	7
beer	40/-74	0.025423728813559324	0.033654830666514285	1534	0
hasta	25/-101	0.22302158273381295	0.515124788738766	278	0
hahahaha	43/-80	0.041189931350114416	0.2563577885141116	437	0
flowers	28/-82	0.11531531531531532	0.364979193601742	555	0
th	40/-74	0.08560483276852807	0.014678730367050342	6787	0
fcc	40/-74	0.08571428571428572	0.4369118229790067	175	0
egypt	40/-74	0.08032955715756952	0.22751698737752635	971	0
joshua	34/-117	0.32432432432432434	0.7250565825019046	74	0
shop	34/-119	0.051800146950771495	0.04759907885243584	2722	0
anyone	40/-74	0.024552845528455283	3.7025085485685465e-06	18450	6
heyarnoldthejunglemovie	40/-74	0.11210762331838565	0.322926232174162	669	0
l’hiver	45/-74	0.5	1.3190155542019963	2	0
details…	37/-123	0.034482758620689655	0.11507601159660774	986	4
details	42/-72	0.02619163819749471	3.7025085485685465e-06	6147	2
street	40/-74	0.2526121696373694	0.32686626134177593	1627	0
gifts	40/-74	0.03929539295392954	0.19935435619999461	738	0
punter	41/-94	0.08208955223880597	0.5477815086327538	134	0
financial	37/-123	0.04833836858006042	0.3034894988223503	331	1
wait	40/-74	0.03715829104599771	3.7025085485685465e-06	6109	0
sexy	42/-76	0.15151515151515152	0.36618242573514903	594	1
noh	35/-80	0.09427443237907206	0.19009334967015024	2026	0
flair	40/-74	0.0784313725490196	0.5951780184282894	51	0
mention	38/-78	0.1329639889196676	0.42938191940299686	361	0
far	40/-74	0.03773584905660377	0.039303647569864646	2014	1
jim	31/-101	0.10819672131147541	0.39617447825493535	305	3
early	42/-76	0.1564039408866995	0.18222951758988104	3248	0
oficial	40/-74	0.1794871794871795	0.7369572921533838	39	0
smh	40/-74	0.04498665650019062	0.04190227825161083	2623	0
