magic	28/-82	0.24191461836998707	0.2786440594295199	1546	0
philbert	50/4	0.6290550070521862	0.5747850397723613	1418	0
cathedral	51/-1	0.04378867206092337	3.7025085485685465e-06	4202	0
marine	1/103	0.24293785310734464	0.160359591364777	3186	0
tandis	48/7	0.22340425531914893	0.57053395026634	188	0
flickr	53/-7	0.08903352572761881	3.7025085485685465e-06	8143	0
lo-fi	37/-123	0.04542177361211247	0.07956071752162179	1387	0
jersey	40/-75	0.5386178861788617	0.3973523440622289	2952	0
carolina	35/-79	0.08263772954924875	0.0781743996563769	3594	0
year	51/-1	0.04408112582781457	3.7025085485685465e-06	4832	0
france	48/2	0.3142287012915027	0.09723314152203406	18041	0
juan	18/-67	0.11502145922746781	0.11743066530804268	2330	0
program	45/-123	0.13732394366197184	0.2235038378165586	1704	0
open	42/-72	0.11027854699462453	3.7025085485685465e-06	6139	0
valencia	39/-1	0.4397228637413395	0.36765628821183133	2165	0
wildsingapore	1/103	0.8705882352941177	0.7751178361157981	850	0
wildlife	1/103	0.1359400694317559	3.7025085485685465e-06	5473	0
using	1/103	0.18096966554316826	0.04672763797188252	3857	0
britain	51/-1	0.2862453531598513	0.23149868999313264	5111	0
stream	37/-123	0.08579599618684461	6.3494567685024504e-06	3147	0
learn	9/-80	0.49953168904152356	0.3232149877736972	3203	0
realidad	39/-4	0.5883177570093457	0.5068941704188423	2140	0
per	45/9	0.09901710957408082	0.14508595191008136	2747	0
minolta	39/-95	0.04753363228699552	0.12613604743672413	1115	1
paris	48/2	0.8310798790250845	0.347184117541443	11242	0
dsc	39/-9	0.023160061760164694	0.08353072570366123	1943	26
roma	41/12	0.7536780159730979	0.525501750645488	2379	0
great	51/-1	0.1171473109898675	3.7025085485685465e-06	12830	0
hampshire	50/-2	0.224075416968818	0.3353388572562687	1379	0
archaeology	54/9	0.12456638284452853	0.13086519266639896	3171	0
scotia	44/-64	0.41530054644808745	0.5192090717758924	732	0
virtual	37/-123	0.5445205479452054	0.5165833457643153	876	0
winter	51/-1	0.027995520716685332	3.7025085485685465e-06	11609	0
josemariamorenogarcia.tumblr.com	39/-4	0.638663967611336	0.5298592154970903	1976	0
rise	37/-123	0.04831199068684517	0.04369804914409717	1718	0
romane	44/-1	0.09860383944153578	0.2614602591738029	1146	0
belgien	50/4	0.6841666666666667	0.6107532197826766	1200	0
aerial	31/35	0.13592493297587133	0.13915321519480867	3730	0
indonesia	-9/115	0.2918124562631211	0.3536940441958719	1429	0
de	39/-4	0.12330291564656132	3.7025085485685465e-06	193199	0
london	51/-1	0.8052599965677021	0.2803111646474283	23308	0
eos	25/121	0.03675805965652305	3.7025085485685465e-06	6638	0
moreno	39/-4	0.6148459383753502	0.3637495869919064	7854	0
instagram	37/-123	0.05021559468199784	3.7025085485685465e-06	22264	0
ratner	40/-74	0.9618705035971223	0.8473389219914549	1390	0
diego	32/-118	0.7168654173764907	0.3450614064287205	5870	0
nosotros	39/-4	0.5919134931828867	0.5048532335563547	2127	0
carl	60/24	0.12554744525547445	0.33461255187474287	685	0
maria	39/-4	0.42904019688269074	0.27864445657796916	4876	0
gray	45/-123	0.18227848101265823	0.30261303907781406	1185	0
italia	41/12	0.13751199232491207	0.08204900673608606	6254	0
bay	37/-123	0.22900619951155363	3.7025085485685465e-06	10646	0
runners	43/-9	0.16065573770491803	0.3101509208050814	915	0
motion-activated	9/-80	0.8303061754021795	0.5907635377390621	1927	0
viking	54/9	0.27405857740585776	0.3044343941652581	1434	0
singapore	1/103	0.7796423658872077	0.479339053071523	3635	0
art	45/4	0.07984613952911251	3.7025085485685465e-06	32237	0
ago	37/-123	0.044189852700491	0.20629520414039842	611	0
please	1/103	0.21335097779738274	3.7025085485685465e-06	6801	0
chicago	41/-88	0.7661916348047735	0.3503453313222144	8631	0
canada	43/-80	0.17117519934421344	3.7025085485685465e-06	13419	0
running	53/6	0.07728181212524983	0.005925502440981326	4503	0
rabbits	9/-80	0.8539144471347861	0.6733412553454107	1239	0
top	45/-123	0.05207631874298541	3.7025085485685465e-06	4455	0
smith	45/-123	0.14223057644110276	0.20671576664628236	1596	0
years	51/-1	0.04293628808864266	3.7025085485685465e-06	4332	2
hall	51/-1	0.07268920131618307	3.7025085485685465e-06	6686	0
mayfair	51/-1	0.09815950920245399	0.2885968180531996	652	0
canyon	36/-113	0.18363118363118364	0.19876118745932903	3861	0
format	37/-123	0.05032360941750305	3.7025085485685465e-06	21322	0
snow	51/-1	0.036867649803994776	3.7025085485685465e-06	10714	0
link	53/-7	0.11796475270039795	0.05879240349116528	3518	0
fototeca	39/-4	0.637120761451517	0.5582385011388531	1681	0
polska	50/19	0.2606516290726817	0.39429227352620944	1197	0
south	51/-1	0.0371894287070739	3.7025085485685465e-06	18957	2
hike	37/-123	0.04604380867232901	0.026318405207141293	2237	0
square	40/-74	0.05366226891103851	3.7025085485685465e-06	48358	0
heights	40/-74	0.6682734443470639	0.4872551201665493	2282	0
terms	37/-123	0.19298245614035087	0.4013813209808623	570	0
like	9/-80	0.1420832963324749	3.861062999227816e-06	11261	0
processed	42/-72	0.26292134831460673	0.37537438515958127	890	0
eye-fi	37/-123	0.11858327729208698	6.012507997395464e-06	4461	0
nacional	39/-4	0.0976349302607641	0.17996301545875504	1649	0
school	33/-119	0.0649729636941035	4.7175645183064825e-06	11651	0
student	45/-123	0.2196969696969697	0.2374692398020181	2772	0
trip	51/-1	0.03114421123899797	4.7175645183064825e-06	13293	0
environmental	45/-123	0.24164810690423164	0.36942205021668967	898	0
