grandrapids	42/-86	0.9545454545454546	0.86021023001799	22	0
poland	45/-123	0.8930348258706468	0.4814539194301801	402	0
hollywood	34/-119	0.27450980392156865	0.44336902221004504	102	0
escuchar	25/-101	0.3076923076923077	0.747788053157243	13	0
fe	35/-106	0.2	0.6392335327623985	20	0
canyon	34/-112	0.28888888888888886	0.5776362233244424	45	0
sully	43/-80	0.5	0.9982430413977033	4	0
ny	40/-74	0.4589515331355094	0.2891305678607644	1011	0
ucffootball	28/-82	0.3698630136986301	0.5671061780595991	73	0
centennial	39/-105	0.4375	0.754278456194396	16	0
seymour	38/-86	0.5	0.9866132273179192	4	0
path	41/-81	0.6166666666666667	0.6398473232498048	60	0
disneyland	33/-118	0.813953488372093	0.7404738614644176	43	0
hopkinsville	36/-88	0.3333333333333333	0.9698039507538303	3	0
maplewood	44/-94	0.5	0.9093650443042237	6	0
conway	35/-93	0.5483870967741935	0.7395130614535258	31	0
grandisland	40/-99	0.8	1.0347805121499614	5	0
