seattle	47/-123	0.8200391827595858	0.6584522226369756
bruxelles	50/4	0.8870538092701119	0.6925162080635292
london	51/-1	0.8052599965677021	0.664932006042486
humanista	39/-4	0.6028059990324142	0.7049347260028672
caring	42/-84	0.8619631901840491	0.8539263639452279
aperture	42/-72	0.5409726848767489	0.612121075760561
league	42/-85	0.1143991338866835	0.4442707475107089
sky	51/-1	0.027203888940824532	0.2813279076951705
hockey	38/-78	0.11179758752574287	0.43702083960364063
high	33/-119	0.0625	0.3686450671740186
practice	34/-119	0.36288727752142386	0.5644481500607035
higher	47/15	0.07101449275362319	0.3810231156898332
elvert	38/-78	0.8056555269922879	0.7649104611573727
catedral	39/-5	0.07603890362511052	0.4008124788002334
sacred	34/-119	0.4519015659955257	0.583438020148577
spain	41/2	0.18397678304458712	0.5037223799555799
christmas	51/-1	0.03859864781807007	0.31780939857089335
revealed	45/4	0.7093596059113301	0.7334188501233688
poster	45/-123	0.16305372290292178	0.4733736038856059
por	39/-4	0.18082788671023964	0.49601748671281093
volviera	39/-4	0.6089060987415296	0.7086913086854855
bortes	46/23	0.3007915567282322	0.6904857245998678
esperanzas	39/-4	0.6048076923076923	0.7045355084396822
nyc	40/-74	0.6618174151380982	0.6328625754349313
korea	37/126	0.4763636363636364	0.593840160608824
whitinsville	42/-72	0.9053892215568863	0.9417128546606913
taken	23/119	0.041874180865006556	0.31421754516204514
gb	51/-1	0.37364470391993326	0.6047362908958697
govba	-13/-39	0.5141242937853108	0.7999333276114788
car	37/-123	0.030683947532792005	0.2884000820590967
europa	50/4	0.09915566139857111	0.44112054436851317
realidad	39/-4	0.5883177570093457	0.6692396511996695
race	53/-7	0.09037445991358617	0.41539769917945807
lyon	35/-92	0.5197669579692051	0.6082462568657039
visit	37/126	0.06656376615859541	0.3660772392646025
outdoors	37/-123	0.03423932227320861	0.3038885748757892
bangkok	13/100	0.7870315288518739	0.6443287547931541
hampshire	50/-2	0.224075416968818	0.5359207770666924
palabras	39/-4	0.591901728844404	0.6751315861090071
secrets	45/4	0.6838407494145199	0.7602700204851006
andalusien	37/-4	0.5663716814159292	0.8279817924649073
iphoto	51/-1	0.03546646106399383	0.3092722117753679
belgien	50/4	0.6841666666666667	0.7629609996711949
historia	39/-4	0.5591190934359632	0.6219246382862764
marinelife	1/103	0.8672248803827751	0.8374782111623262
aerial	31/35	0.13592493297587133	0.44957037938029204
park	51/-1	0.05468546071521796	0.35439448814682195
psu	34/-119	0.4086242299794661	0.680583072231984
minor	42/-85	0.3246239113222486	0.5580960543628023
utilizing	9/-80	0.8209338122113905	0.6466157415649538
classic	52/0	0.05110364683301344	0.35322309046847417
marine	1/103	0.24293785310734464	0.5065146516003177
photographed	9/-80	0.5404858299595142	0.598680324820711
md	39/-77	0.3333333333333333	0.5563360326546536
wa	47/-123	0.3734115347018573	0.5704401093254806
stream	37/-123	0.08579599618684461	0.4001695346899391
dog	40/-74	0.03836545324768023	0.3193662348038307
snow	51/-1	0.036867649803994776	0.317134716024357
unesco	37/-4	0.03877139979859013	0.31867606571353574
india	28/77	0.08442687747035574	0.4113680892474669
include	1/103	0.39598853868194844	0.5600738487466239
garcia	39/-4	0.5775982167734746	0.6224453670067716
x-pro	37/-123	0.039310716208939146	0.31466091153473463
digital	37/-123	0.0339231686073164	0.2959450602471661
bc	49/-124	0.4028966425279789	0.5865509253818788
spring	51/-1	0.0322544265253186	0.2996130692472628
eran	39/-4	0.5789003129190881	0.661863992689885
documentalista.	39/-4	0.6036821705426356	0.7097030756613466
plant	25/121	0.02629460692245774	0.2625964650253671
serial	34/-119	0.7990654205607477	0.7960669079611083
wild	9/-80	0.34334763948497854	0.5501240841983855
st	51/-1	0.1238700219887613	0.45537014311816404
lo-fi	37/-123	0.04542177361211247	0.32968993296970106
chi	10/106	0.3552188552188552	0.5567021725931804
disfrutar	39/-4	0.5969062784349408	0.6695052515795159
sea	32/-118	0.01880902833360013	0.2275228761107145
walt	28/-82	0.6794972505891594	0.6658475659695455
catalogar	39/-4	0.6056812710640347	0.7084105619941904
life	51/-1	0.1184633362547473	0.44300027425887195
polska	50/19	0.2606516290726817	0.5872691979503665
original	45/4	0.06767426122264832	0.38001756825487865
please	1/103	0.21335097779738274	0.4914869150448296
wien	48/16	0.8950644730991552	0.6715136544404783
orleans	29/-91	0.7052165354330708	0.6390458498139099
great	51/-1	0.1171473109898675	0.44481547431855895
rodents	9/-80	0.8831385642737897	0.7016140140514594
eli	37/-78	0.7782426778242678	0.715746277980152
canada	43/-80	0.17117519934421344	0.49251087852764114
poland	50/19	0.24149789835689722	0.534917785226969
recuperar	39/-4	0.605727923627685	0.6941281377024059
taiwan	25/121	0.33506965475469414	0.5480217367656983
brooklyn	40/-74	0.8050444490386603	0.6566484637573141
carl	60/24	0.12554744525547445	0.450391380643364
jmmg	39/-4	0.6345401174168297	0.7073998778637679
michael	34/-119	0.13597972972972974	0.4543229439577732
valencia	39/-1	0.4397228637413395	0.5870786744539315
taipei	25/121	0.76603287141476	0.6397825482396681
philbert	50/4	0.6290550070521862	0.7320510903045605
tandis	48/7	0.22340425531914893	0.7103412022746982
pets	42/-84	0.28415841584158413	0.5435499115738819
printmaking	45/-123	0.49081364829396323	0.7885214528963506
es	39/-4	0.2927064264379998	0.5522948464964311
home.	42/-84	0.38858695652173914	0.5772678319472225
air	38/-78	0.04699553390174584	0.3382515105128798
europe	50/4	0.06495246602437313	0.3944883813189608
comic	32/-118	0.44330425859415085	0.5827769222457125
alguien	39/-4	0.5547619047619048	0.6847347558405551
browse	9/-80	0.796812749003984	0.6423853358309107
student	45/-123	0.2196969696969697	0.5081325390737143
design	45/-123	0.12394096747745285	0.4413409168518773
objetivos	39/-4	0.5970574276222117	0.6932594034968621
salp	45/-123	0.5100286532951289	0.8617666409473372
washington	38/-78	0.519404572036151	0.6095584904683585
band	40/-74	0.06979660072443578	0.3835599720537152
ca	37/-123	0.37431506849315066	0.5739748782618469
ago	37/-123	0.044189852700491	0.32816531443895114
en	39/-4	0.18714611368482978	0.5036033664266322
gray	45/-123	0.18227848101265823	0.4877414782425224
italia	41/12	0.13751199232491207	0.4704726829121841
desea	39/-4	0.5719673161533627	0.7412759555000953
flickr	53/-7	0.08903352572761881	0.41133399643586044
runners	43/-9	0.16065573770491803	0.48764716049907353
side	40/-74	0.12267994567677683	0.4472920292337382
girl	25/121	0.03324273468534392	0.2890448688130126
barnes	38/-78	0.7115303983228511	0.6654637457828673
heights	40/-74	0.6682734443470639	0.637154123252429
animal	28/-82	0.05721690590111643	0.35481144847473545
arbor	42/-84	0.88504753673293	0.7282186334614126
club	37/-123	0.0420843776106934	0.32256643114198197
hawaii	21/-158	0.32953983176645224	0.546505665595764
states	37/-123	0.11030524393425516	0.43906194193964937
brazil	-23/-44	0.15829336026255997	0.4778536295528493
atlantic	40/-74	0.6815148481815149	0.6411003828168895
white	51/-1	0.03561880798867746	0.31285053752079933
fools	34/-119	0.8487394957983193	0.8338017896518867
instagram	37/-123	0.05021559468199784	0.34086517068684546
access-public	42/-72	0.7655954631379962	0.8282413765707818
wildlife	1/103	0.1359400694317559	0.4417301547749046
photos	9/-80	0.1033658505071387	0.4164981755510786
camera	51/-1	0.03759656652360515	0.31611541622384426
second	37/-123	0.1614489003880983	0.47054094365405585
middle	31/35	0.10236220472440945	0.4208914338616022
favor	39/-4	0.5116666666666667	0.6226614301581321
sin	39/-4	0.41753035238377256	0.5894589113588095
american	9/-80	0.20447213260651909	0.4956731962672295
top	45/-123	0.05207631874298541	0.3455344478742577
charcos	8/-84	0.9490022172949002	0.8893504670177136
hiking	47/-122	0.03854875283446712	0.31787011799590076
brussels	50/4	0.874384236453202	0.6683654152081675
museum	40/-74	0.07307760610903925	0.3874982244415427
ho	10/106	0.2633587786259542	0.5193274316789401
sino	39/-4	0.560352422907489	0.645627097535784
conocer	39/-4	0.5914634146341463	0.6652536878934735
uno	39/-4	0.41561386459345645	0.5904188907199575
el	39/-4	0.1791409359132702	0.49508481411163024
forces	37/126	0.058693244739756366	0.35248872882986465
environmental	45/-123	0.24164810690423164	0.5195426980513277
invited	9/-80	0.720396217919856	0.6320550777944817
michigan	42/-84	0.3596434569177109	0.5750896152868472
karnataka	12/77	0.21839080459770116	0.6512669648444783
yards	40/-74	0.7913247362250879	0.6582521398825788
andalusiya	37/-4	0.674074074074074	0.8937509520381848
parking	51/-1	0.056138186304750155	0.3578683685125818
roma	41/12	0.7536780159730979	0.654641122684854
california	37/-123	0.32966434599976663	0.562654295643436
ratner	40/-74	0.9618705035971223	0.8131057930581487
war	38/-78	0.06397667996317889	0.37462321586476016
travel	51/-1	0.024114906086371714	0.26292682942231077
per	45/9	0.09901710957408082	0.4313157545491497
parker	34/-119	0.3501557632398754	0.5776702784529008
minolta	39/-95	0.04663677130044843	0.33485227316684485
mall	38/-78	0.3472941176470588	0.5633041471038924
link	53/-7	0.11796475270039795	0.44331575562859565
wall	45/-123	0.04326756663205261	0.32363193879714314
chicago	41/-88	0.7661916348047735	0.6534942138024729
open	42/-72	0.11027854699462453	0.4312134345428484
fototeca	39/-4	0.637120761451517	0.7163404084970574
les	48/2	0.06330517873901544	0.38826129976697765
world	28/-82	0.08917197452229299	0.4028413507920281
romane	44/-1	0.09860383944153578	0.5379681944376441
olympus	37/-123	0.03079901443153819	0.2827844334649699
new	40/-74	0.281638288080994	0.5391321013964226
rights	37/-123	0.08773322747121874	0.4031178010795702
normal	37/-123	0.05676126878130217	0.3537731654834669
thierry	45/4	0.8862847222222222	0.8053736198433004
indonesia	-9/115	0.2918124562631211	0.5386902703003842
punctata	9/-80	0.9187562688064193	0.7543867674977287
agouti	9/-80	0.9228456913827655	0.7604730901878772
shutter	42/-72	0.38857142857142857	0.5759743020408549
deutschland	52/13	0.12912952281069742	0.4659102462774282
church	51/-1	0.034487808449879184	0.3116267804772743
belgique	50/4	0.5980999586947542	0.6397901521880327
dsc	35/139	0.02213072568193515	0.24514590172084005
dicen	39/-4	0.6009546539379474	0.6872186041664383
sierra	37/-120	0.04756871035940803	0.33835142849019945
zealand	-37/174	0.13145315487571702	0.45082229687699144
australia	-34/151	0.16375252185608608	0.48277044737687436
moreno	39/-4	0.6148459383753502	0.6284688725673778
around	9/-80	0.16659729448491156	0.46996538277428956
city	40/-74	0.16915736653047794	0.48037272189132596
wave	51/12	0.0686456400742115	0.3807169305276963
pudieran	39/-4	0.6033573141486811	0.7016478115521854
para	39/-4	0.22018148026675413	0.5152472062839145
convention	32/-118	0.0669350780070458	0.37423785709487795
viking	54/9	0.27405857740585776	0.5514609492200849
du	45/4	0.11013608983416376	0.44845932075897293
nikon	23/119	0.07846020761245674	0.3837061808860464
france	48/2	0.3142287012915027	0.5720074170157736
cuales	39/-4	0.5737704918032787	0.653506515936943
state	34/-119	0.050717974110490206	0.35099033311987515
puerta	40/-4	0.19478260869565217	0.5134540530695838
collective	34/-119	0.4038748137108793	0.5763357751179683
youth-sport	42/-72	0.8341708542713567	0.9198175838065118
dc	38/-78	0.8136291067977481	0.6570628861479252
magic	28/-82	0.24191461836998707	0.5178258362013998
nw	38/-78	0.7659033078880407	0.6733672334578846
northwest	38/-78	0.4101642710472279	0.5815537151595308
gardens	51/-1	0.09531772575250837	0.4195771280826485
republic	50/14	0.2560731637610746	0.5330052146250928
groups	37/-123	0.43169398907103823	0.5804587958354372
barclays	40/-74	0.9448299791811242	0.7851695613975712
esperaban	39/-4	0.6056812710640347	0.7084105619941904
nature	1/103	0.04892947865005443	0.32905101259524183
buildings	40/-74	0.045697054047784735	0.3351524107284424
richmond	37/-78	0.6575208231259186	0.6337305203363816
making	1/103	0.28548707753479124	0.5241200374663975
brasil	-24/-47	0.165041067761807	0.48350639466531353
usa	37/-123	0.09471106296802148	0.4219308237696157
de	39/-4	0.12330291564656132	0.45546558408805604
una	39/-4	0.18531591951994353	0.5019430309562183
jose	39/-4	0.4333471760797342	0.5889636067901909
kansas	39/-95	0.3443708609271523	0.5676481343027833
eos	25/121	0.03675805965652305	0.3006816557405769
kyoto	35/135	0.5740822644847413	0.6096460899309657
chiang	18/98	0.47609942638623326	0.6607240634668721
united	51/-1	0.09175998094006331	0.41402974189218666
las	39/-4	0.16566365763958543	0.4848652073306747
wildsingapore	1/103	0.8705882352941177	0.8457246526146251
fun	51/-1	0.04621588089330025	0.340001055298927
scotia	44/-64	0.41530054644808745	0.6578026497939339
zeiss	42/-72	0.2442211055276382	0.519761049565089
outside	51/-1	0.04931972789115646	0.34545094830530826
good	42/-84	0.05413156479655852	0.3563463135559115
reserved	39/-95	0.08602150537634409	0.40123609740127786
del	39/-4	0.14420186113099498	0.4705055896486728
josemariamorenogarcia.tumblr.com	39/-4	0.638663967611336	0.7097256127323511
area	37/-123	0.20097477064220184	0.49858542058504285
speed	42/-72	0.18927304964539007	0.492512175339602
existente	39/-4	0.5964912280701754	0.6975539176328448
rio	-23/-44	0.40393309222423146	0.5725401323541852
rawlinson	49/-124	0.3037249283667622	0.6663960984147559
trip	51/-1	0.03114421123899797	0.2925543051923685
spanien	41/2	0.16881720430107527	0.5355825425703036
cars	36/-122	0.03878826735053695	0.31491282846768126
londres	51/-1	0.8306122448979592	0.7244458616592394
memorial	38/-78	0.18707592891760905	0.49621963607887914
running	53/6	0.07728181212524983	0.39693943109172886
mai	18/98	0.14248704663212436	0.4522685011457451
francisco	37/-123	0.8350603264726757	0.6561376018146783
ice	38/-78	0.06658678534748373	0.3797352877415251
nos	39/-4	0.4462279293739968	0.5986546846142877
events	37/-123	0.1273980815347722	0.4449282598825255
diego	32/-118	0.7168654173764907	0.6379482816132489
food	34/-119	0.07266146993318486	0.3825506070939522
sports	35/-92	0.09902705584432893	0.42233408579463816
sport	37/-78	0.08015468447881877	0.3929225517449628
canyon	36/-113	0.18363118363118364	0.49915924579598075
architecture	51/-1	0.035082343929528914	0.31112863313692024
gallery	38/-78	0.11458333333333333	0.4374242922096613
civil	38/-78	0.05348615090735435	0.3599982186262053
us	37/126	0.09151329243353783	0.40056804956095854
live	51/-1	0.06487399897142017	0.38142348832652706
full	53/-7	0.06405585913782635	0.37487972562879307
animals	42/-84	0.06320541760722348	0.3715194919934205
paris	48/2	0.8310798790250845	0.6661880666043778
red	51/-1	0.050389372423270726	0.3486211410128665
national	38/-78	0.11788699164234015	0.44208662011623173
juan	18/-67	0.11502145922746781	0.43245143458211677
knight	34/-119	0.3389145496535797	0.5558024247015424
center	40/-74	0.22293392745248208	0.5170442525816881
avenue	40/-74	0.38143459915611816	0.5759122241677433
trust	52/0	0.14594279042615294	0.4731052157996736
bay	37/-123	0.22900619951155363	0.5115197757100313
party	37/-123	0.07848375451263538	0.39161168766927584
year	51/-1	0.04408112582781457	0.332933152249348
north	51/-1	0.035391908565491265	0.30763054903215714
catholic	41/12	0.03639120545868082	0.3103591149954499
america	37/-123	0.09203642704902151	0.4133336207645229
disney	28/-82	0.46855345911949686	0.5922169696062087
marzo	40/-1	0.12238325281803543	0.4494332048160479
ssm	42/-72	0.8093699515347335	0.8427490039117367
star	51/-1	0.10850148858749586	0.43139286734591936
photography	51/-1	0.03233956543708944	0.2991123904569871
formas	39/-4	0.5813308687615527	0.6560962825194662
britain	51/-1	0.2862453531598513	0.5522975192412155
anthony	33/-113	0.16248919619706137	0.47614123456747365
viernes	39/-4	0.3761467889908257	0.655565427122973
familia	39/-4	0.5152917505030181	0.6100051375833755
day	51/-1	0.04423209536006305	0.3326156875401251
international	51/-1	0.04252199413489736	0.330714996920511
siguen	39/-4	0.5994331601322627	0.6904660000818658
iphoneography	37/-123	0.05145549542825154	0.34301022358297306
picture	51/-1	0.043853415896863264	0.33627125654786416
flower	51/-1	0.042374801722184455	0.3276826568394686
winter	51/-1	0.027995520716685332	0.2853083198381718
within	37/-123	0.07336139506915214	0.38396955018543943
duncan	49/-124	0.19237749546279492	0.5244723731524191
governador	-13/-39	0.4052434456928839	0.6184919065993819
bavaria	48/11	0.31679073614557485	0.6212520360832728
madridejos.fotos.es	39/-4	0.638663967611336	0.7097256127323511
green	51/-1	0.054622591479582816	0.3576575458223105
processed	42/-72	0.26292134831460673	0.52985553455302
street	51/-1	0.06093684650773735	0.3704565550137154
armed	42/-84	0.05454545454545454	0.3544011622271468
lens	42/-72	0.22016146628845734	0.5111557728375107
bayern	48/11	0.30472103004291845	0.6075455602004871
concert	50/4	0.10159846012218596	0.43316468565285476
part	9/-80	0.20186727226848347	0.4904658850795819
pictures	50/4	0.09953663978033293	0.4251467044960231
friends	37/-123	0.07015737608471834	0.38125047842707005
river	37/-123	0.06860128974872137	0.3778098910900975
heritage	39/-5	0.03472975906229651	0.3032220565360375
roller	36/-96	0.09454136184580754	0.41970810977109113
visita	39/-4	0.48783145659280785	0.6037959053993643
motion-activated	9/-80	0.8303061754021795	0.6534180482630486
exploration	43/-80	0.0568445475638051	0.3605121887157673
festival	38/-78	0.03447781863330309	0.3009560109223027
archaeology	54/9	0.12456638284452853	0.450986096456515
italy	41/12	0.15924630306885038	0.4855253933001742
honolulu	21/-158	0.816304347826087	0.7192411783888074
praha	50/14	0.8784584980237155	0.7362430259043993
like	9/-80	0.1420832963324749	0.4520037693900003
action	37/-78	0.10716166403370195	0.4290566839274029
paul	44/-94	0.13036437246963561	0.45201814049328537
square	40/-74	0.05366226891103851	0.3508394790196835
glacier	48/-114	0.19200524246395806	0.49564052241976836
reserve	-34/19	0.02925531914893617	0.27493152126671666
program	45/-123	0.13732394366197184	0.45580594556797854
george	38/-78	0.09702895825498307	0.4224158138811842
dogs	40/-74	0.045105566218809984	0.33789487178636096
su	39/-4	0.34959658281917416	0.5713408095121428
par	45/4	0.08927438121430083	0.42702724701633465
abode	45/4	0.9148471615720524	0.8678256203007126
black	37/-123	0.032331781633516715	0.2920064877290505
rabbits	9/-80	0.8539144471347861	0.6717868113293245
santo	39/-4	0.12253641816623821	0.4490091222183234
conserva	39/-4	0.5799907791609037	0.6562015147188284
amaro	37/-123	0.05461847389558233	0.34912901623384285
summer	51/-1	0.030291381563773354	0.2925145940858203
rise	37/-123	0.04831199068684517	0.33498098900798706
manhattan	40/-74	0.6387726638772664	0.6295974147398892
hong	22/114	0.7272460364063418	0.6345486781232639
belgium	50/4	0.49552176629868777	0.6094584531608402
beauty	25/121	0.05409153952843273	0.34323485106697754
using	1/103	0.18096966554316826	0.4733418840352385
los	39/-4	0.20497948790493706	0.5080090130898012
maria	39/-4	0.42904019688269074	0.5939578069341905
water	51/-1	0.029208580778087505	0.2881381824939133
czech	50/14	0.45860113421550097	0.6011570183825935
virtual	37/-123	0.5445205479452054	0.6148093820778976
columbia	49/-124	0.29769445148213836	0.553936891882848
kingdom	51/-1	0.2975495915985998	0.5565625941372364
ponerlo	39/-4	0.6051998074145402	0.7071957094774335
project	9/-80	0.2518098835379289	0.5164154599183667
natural	51/-1	0.051749630359783146	0.34869459274486814
forest	40/-74	0.17537313432835822	0.485743369508883
